step,exposure,before_proxy,after_proxy,reward,brightness_before,contrast_before,sharpness_before,brightness_after,contrast_after,sharpness_after
67,40000,0.8480129149696262,0.8479015634971143,0.0011135147251184474,47.44902563095093,5.558321628152,6.890029691614156,47.48543047904968,5.561978640847142,6.887132665670274
68,40000,0.8473924985643225,0.8478210678608793,-0.004285692965567689,47.77208590507507,5.499575567605517,6.901122471362807,47.53993082046509,5.545259746781612,6.901603018871251
69,40000,0.8478336524704506,0.8476608520071682,0.001728004632823854,47.53098821640015,5.5485829120244645,6.893850457141209,47.58470320701599,5.555529039097769,6.895705333645205
70,40000,0.8477710684820001,0.8475650036330681,0.0020606484893204158,47.59495234489441,5.522636136899415,6.89422408360168,47.65745162963867,5.53043977964598,6.9148788181115854
71,40000,0.8476512318476809,0.8481287196633326,-0.004774878156517115,47.611188650131226,5.5403451695553825,6.902480636465393,47.40088891983032,5.561015012859527,6.894041990615628
72,30000,0.8479378586991685,0.8477850221652942,0.0015283653387432317,47.508033990859985,5.538152133581357,6.895250305847778,47.5721116065979,5.533146835082637,6.9037052128013645
73,30000,0.8611134174623714,0.8612083486714402,-0.0009493120906889363,44.32114362716675,4.4238967286287885,6.79188948769206,44.302714586257935,4.411800953015303,6.805725382924406
74,30000,0.8612327800090183,0.8612805732045499,-0.000477931955316091,44.30279564857483,4.407063764241111,6.7909977313328325,44.23193907737732,4.438399138653282,6.822778534165887
75,30000,0.8610085141505652,0.8609901185004071,0.0001839565015815392,44.36562252044678,4.422152349851739,6.772573011583203,44.36196160316467,4.429412758441197,6.7662921929462625
76,20000,0.8615104680913345,0.8610039133174164,0.005065547739180332,44.15980648994446,4.427072345400078,6.85173948893988,44.35875344276428,4.427281317521594,6.777216036616561
77,20000,0.875542324457339,0.8758928115082715,-0.0035048705093243537,40.76814150810242,3.230064434853636,6.852089127492945,40.61105728149414,3.246997055895828,6.845644024534522
78,30000,0.8763911967544602,0.8761610676648044,0.0023012908965580614,40.447511434555054,3.2314453303863577,6.853251630349405,40.552300214767456,3.219703950273958,6.8520959090227604
79,20000,0.8610688738913017,0.8614033369331697,-0.003344630418680161,44.322619915008545,4.433372181471159,6.795266737637017,44.172399044036865,4.445833394500927,6.8378794169342525
80,40000,0.8758839148308413,0.8755693049147354,0.0031460991610587907,40.67105555534363,3.2106508243911414,6.846675759837719,40.777841091156006,3.219406130845907,6.82677989097192
81,40000,0.8479875523336123,0.8481534583554424,-0.0016590602183008674,47.50466847419739,5.529013199484918,6.887330212022473,47.414063692092896,5.547768810617193,6.88000526421456
82,20000,0.8478885559468758,0.8478701859805713,0.00018369966304554453,47.52457523345947,5.537865274132384,6.914414365041816,47.492851972579956,5.564884182644814,6.885573994586277
83,40000,0.8759142732564074,0.8759057580013344,8.515255072949479e-05,40.63578462600708,3.227403052556981,6.828365065759185,40.683337688446045,3.199770406755411,6.818894403985619
84,30000,0.8478507958750193,0.8476608425288594,0.00189953346159899,47.54732966423035,5.533566272299605,6.899396657354057,47.58960819244385,5.553461495875441,6.882338175428126
85,30000,0.8611096856368757,0.8610265321235058,0.0008315351336996013,44.36918234825134,4.395348713938996,6.775625379124589,44.37283682823181,4.413808038815094,6.76510851843967
86,30000,0.860526307642474,0.860763762444219,-0.0023745480174508504,44.56580424308777,4.414719843748178,6.710645081023709,44.46071457862854,4.421847521819752,6.749902015567737
87,30000,0.8604963238167611,0.8610371315169122,-0.005408077001510803,44.57837128639221,4.415472736131756,6.690649056932112,44.371330976486206,4.410739215805991,6.783717439798833
88,20000,0.8613927978498533,0.860756064572481,0.0063673327737234775,44.21232080459595,4.4241277733597,6.821442846676187,44.495362520217896,4.402312549832723,6.739999247904858
89,30000,0.8756762446389882,0.8759123226951488,-0.0023607805616066013,40.75975775718689,3.206477542122792,6.812234749005256,40.66079330444336,3.2114642905292934,6.833381847390228
90,20000,0.8605730748446556,0.8608837677445997,-0.0031069289994412053,44.56636190414429,4.402279375443391,6.721388039836607,44.481605529785156,4.380303814538701,6.742054846185861
91,40000,0.8756416191928702,0.8758849199440955,-0.0024330075122525052,40.71314096450806,3.240949892435837,6.858141049876988,40.63994240760803,3.2300775427887642,6.849731621989927
92,30000,0.847750911625947,0.8479554172850183,-0.0020450565907137452,47.583844900131226,5.534791969262554,6.891606305327409,47.50332951545715,5.538052217993381,6.88145929637029
93,20000,0.8611669802293163,0.8610654387230601,0.001015415062561864,44.359310150146484,4.388651325698525,6.766436539647657,44.37353181838989,4.403288081350848,6.774328266815142
94,40000,0.8755133409200457,0.8758403795166818,-0.003270385966360756,40.802669525146484,3.216716408010384,6.829665938561133,40.652846574783325,3.232266991486392,6.852751458108183
95,20000,0.8479779015522264,0.8474831648826053,0.004947366696210764,47.494147539138794,5.537740236751062,6.891362070822092,47.70760226249695,5.518581882753163,6.907413717793938
96,40000,0.8752940349002469,0.875394008108378,-0.0009997320813104338,40.89165282249451,3.211611474218851,6.839529291567383,40.842777252197266,3.2193513708885613,6.833865521180996
97,20000,0.8480262047793188,0.8476892837976574,0.0033692098166138162,47.46144104003906,5.545935708403688,6.905660986685129,47.60524272918701,5.535094520035729,6.901525273084994
98,20000,0.875653206962005,0.8760013846809795,-0.0034817771897455163,40.755881547927856,3.211406233908037,6.8507488067116356,40.61840558052063,3.2173070675075586,6.832262969051953
99,40000,0.8758626041020107,0.8762174312295632,-0.003548271275525261,40.62570405006409,3.2459457371406026,6.8322335791978315,40.51266288757324,3.2315792752957466,6.8516622695277745
100,20000,0.8479596484222864,0.8479957972149729,-0.0003614879268643012,47.47651386260986,5.552757784875871,6.899471521313339,47.49502491950989,5.531769037086146,6.905296035425531
101,40000,0.8757581163258131,0.8753456986204886,0.004124177053245193,40.70511841773987,3.221001908647861,6.822179822543499,40.87682294845581,3.209401510429474,6.8308016705192625
102,20000,0.8480900229048138,0.8476028546794548,0.004871682253589915,47.42552661895752,5.554677911136912,6.892244444686989,47.63912487030029,5.534760954341401,6.893925069965601
103,40000,0.8751996732234804,0.8759267299827092,-0.0072705675922879465,40.89653706550598,3.231870658127337,6.830300578919378,40.64030146598816,3.220718937738307,6.838411602238606
104,40000,0.8481015725012757,0.8478401223535321,0.0026145014774359154,47.43771004676819,5.543900327567755,6.894848027430166,47.488688230514526,5.574567783885091,6.888029796723808
105,20000,0.8481771397336484,0.8477400503274668,0.0043708940618159,47.400174140930176,5.5497352406526215,6.895497163455625,47.582184076309204,5.538597200119645,6.889911405630196
106,30000,0.8756547323468407,0.8759219389754163,-0.002672066285756003,40.71485209465027,3.238119600746406,6.840491192945592,40.628697633743286,3.229600317890677,6.834598030171388
107,20000,0.8615640960064752,0.8614493543069636,0.001147416995116446,44.13884735107422,4.428043652404432,6.8463875169251445,44.193379640579224,4.422438033075356,6.824424541033646
108,20000,0.8762811740587119,0.8754603131942447,0.008208608644671989,40.513256311416626,3.2160268184348433,6.850092102095914,40.811976194381714,3.222056051108591,6.847550223355029
109,40000,0.875540525523673,0.8759559232089822,-0.004153976853091823,40.7888240814209,3.219304893831611,6.826519604718565,40.62819170951843,3.222286708015431,6.828112846713024
110,20000,0.8480505350844283,0.8479089377932603,0.0014159729116802744,47.44695210456848,5.550377503356147,6.893059118215556,47.499422550201416,5.551721279353082,6.881290226694546
111,20000,0.8755968372346508,0.8759027109819095,-0.0030587374725876693,40.74134850502014,3.2346486722444086,6.845591852831499,40.63385462760925,3.229708355751339,6.849675586505678
112,20000,0.8762582950496002,0.8756577761662845,0.006005188833156927,40.503427505493164,3.2295767432907874,6.827985516119393,40.75455665588379,3.210865137373278,6.8544040369103225
113,20000,0.8757892715112171,0.8757451105610484,0.0004416095016868127,40.702919006347656,3.2136558598908245,6.838135166932157,40.71566390991211,3.215019102768406,6.851618252952903
114,20000,0.8757256354550963,0.8757763228131767,-0.0005068735808044789,40.704103231430054,3.2280453705384495,6.839700651540066,40.68785905838013,3.226791436864561,6.833266132621598
115,30000,0.8757628253177361,0.8757205445047795,0.0004228081295654107,40.72473216056824,3.206654407848839,6.8304866641352895,40.71011543273926,3.226597886545396,6.824969441929765
116,40000,0.861234141799071,0.8612796541789651,-0.00045512379894141475,44.261539459228516,4.431542588117144,6.81097657749468,44.261900186538696,4.419654653389538,6.820152803426026
117,20000,0.8480459076496873,0.8480698635491065,-0.000239558994191702,47.48350191116333,5.52738952327143,6.901892720738383,47.437758684158325,5.552265768051298,6.88501777877253
118,20000,0.8763195279873325,0.8756231266064192,0.0069640138091331405,40.493595361709595,3.2203777586920426,6.837931160675349,40.73945665359497,3.2303556356360907,6.835521506531573
119,20000,0.8756775187291507,0.8759649615700243,-0.002874428408736751,40.74452590942383,3.2142420307318007,6.83321115300987,40.59761691093445,3.2396997019182936,6.827933728472685
120,20000,0.8765117305759252,0.8766149372185629,-0.0010320664263763213,40.398804664611816,3.2341747220846626,6.847186929271313,40.35697293281555,3.2368673481687424,6.838563029677655
121,20000,0.8764300738723811,0.8765385098422939,-0.0010843596991272353,40.4428334236145,3.2259844963330595,6.842304789777383,40.44054198265076,3.20192901100918,6.836021974297533
122,20000,0.8758589167579708,0.8756944875852966,0.0016442917267422974,40.672221422195435,3.2167864255530207,6.835648029111326,40.72049260139465,3.2247944927469963,6.842665273615834
123,20000,0.8758111788571756,0.8756509562196976,0.0016022263747805798,40.6870756149292,3.2187415833814845,6.8355887167708715,40.724327087402344,3.2322851806787956,6.848949883203555
124,20000,0.8761171340538694,0.875936083949522,0.001810501043473245,40.588764667510986,3.206990672950545,6.851097086422353,40.64380931854248,3.2161642667921106,6.839220268192548
125,30000,0.8758893628506903,0.8757826816223728,0.001066812283174734,40.656869888305664,3.218256417671104,6.848747120595046,40.69498658180237,3.2191943089326007,6.852133616805077
126,40000,0.8607787983708968,0.8611481849436124,-0.0036938657271567976,44.515634059906006,4.384768746414394,6.728923077881869,44.29352569580078,4.433073332880219,6.793822941753801
127,20000,0.8478762850483009,0.8477114516415902,0.0016483340671069602,47.512791872024536,5.548661874811049,6.910536443762794,47.56542754173279,5.555836258100361,6.8942715151123455
128,20000,0.875840956704625,0.8761269459800443,-0.0028598927541922947,40.66925239562988,3.223227281371574,6.832769703941267,40.55865669250488,3.2243615666580534,6.8453889366025145
129,20000,0.87535060795132,0.8756429649420598,-0.0029235699073981714,40.836220264434814,3.2343050012391004,6.829601515072578,40.75217938423157,3.2160165375340055,6.853463380793073
130,20000,0.8754795992632881,0.8757449654398685,-0.0026536617658035055,40.788116455078125,3.234774219222595,6.8215928292282895,40.71087455749512,3.217900112440988,6.854355814921291
131,20000,0.8756194903573381,0.8759367021800096,-0.0031721182267152592,40.752705335617065,3.2218083713334447,6.847281601381279,40.63677978515625,3.219901683813021,6.846884131058371
132,20000,0.8756557527446125,0.8759877380838157,-0.0033198533920320017,40.7223117351532,3.2325397012673815,6.847501619094497,40.612688302993774,3.2243505839180413,6.83089702562725
133,30000,0.8759954255462389,0.8762363148664087,-0.00240889320169857,40.631640911102295,3.2102652827262674,6.832280038386671,40.623131275177,3.1577193684058282,6.834513094284969
134,20000,0.8613193771933478,0.8610114407004722,0.0030793649287563785,44.28875994682312,4.39525613207391,6.791087194447755,44.36349105834961,4.424916826974295,6.746289094607969
135,20000,0.8760259143826081,0.8761014402151064,-0.0007552583249825773,40.602338790893555,3.2219099106695217,6.8296726416582585,40.566205978393555,3.2257830398961795,6.843743528830284
136,20000,0.8761952378384793,0.8761419342576071,0.0005330358087218823,40.53710341453552,3.222357343475488,6.837992374834253,40.50899791717529,3.252887705398174,6.841117572298923
137,40000,0.8755810335781233,0.8756558845758351,-0.0007485099771176174,40.743823766708374,3.2385351177572965,6.824620159996812,40.703665018081665,3.244652847028899,6.844865539980358
138,20000,0.8480250633793119,0.8477582548357363,0.002668085435756362,47.44757127761841,5.555231313342131,6.903848224340436,47.57131624221802,5.539610922862828,6.909569019261653
139,20000,0.8751290762439646,0.8751968319652057,-0.0006775572124106954,40.921950578689575,3.2309291195981626,6.850552643612584,40.89705777168274,3.230314554361181,6.854110001406194
140,20000,0.8760514220453784,0.8760300539757799,0.00021368069598515227,40.59141135215759,3.221838580265277,6.84146079328789,40.57151699066162,3.239574049241146,6.8430265318528525
141,20000,0.8758580447349401,0.8756593022956562,0.0019874243928386104,40.655763149261475,3.2260734106451663,6.853842968023296,40.72153568267822,3.232489204819584,6.843692591360546
142,20000,0.8754400127291653,0.8758753566076936,-0.004353438785282826,40.80383825302124,3.232982375076983,6.836976099872014,40.64164710044861,3.2305319211198245,6.859104359332728
143,30000,0.875748663518494,0.875546652039593,0.0020201147890097637,40.67938184738159,3.2389863658778273,6.83162509199236,40.78343892097473,3.2186797640282507,6.859035463069982
144,20000,0.8610676676021963,0.8609403357153438,0.0012733188685254415,44.32763123512268,4.43084548457457,6.790378755247415,44.38719177246094,4.4245228893138515,6.77492255785819
145,30000,0.8758564941115716,0.8755397107128108,0.0031678339876084483,40.65398597717285,3.227271124617618,6.857740790182002,40.78789973258972,3.2183789472612103,6.847933160084618
146,20000,0.8611282379803199,0.8608899081528149,0.0023832982750504605,44.310036182403564,4.426779282844174,6.8002555642596105,44.40105748176575,4.429936460186915,6.747609935093038
147,30000,0.8756062931679335,0.8761898721850192,-0.005835790170857225,40.730918169021606,3.238575600038749,6.851580143542378,40.53135061264038,3.2265182965939565,6.848099836394795
148,20000,0.861020006588845,0.8612656345473075,-0.0024562795846250207,44.35372447967529,4.426349450767805,6.78081626146503,44.25356864929199,4.428959124509612,6.8125581073712835
149,30000,0.8760056517075828,0.8756493079936027,0.0035634371398007847,40.576366901397705,3.2402094024847434,6.86949213501066,40.73633027076721,3.223770808761572,6.864298743534515
150,20000,0.8608542228677313,0.8609900268553872,-0.0013580398765589141,44.42011094093323,4.424534698149241,6.769760142474892,44.36371326446533,4.427226967589896,6.77987622324225
151,30000,0.8752727396895917,0.8761024447056631,-0.008297050160713804,40.86481690406799,3.2332412398473904,6.847730200588558,40.55924439430237,3.230167487222915,6.841617138305433
152,20000,0.861058236610233,0.8610775852479053,-0.0001934863767238948,44.33603048324585,4.4262752659920235,6.808605478434087,44.33000898361206,4.427093161261164,6.7885078716229925
153,20000,0.8756348472150602,0.8757769359914485,-0.0014208877638821615,40.72042202949524,3.238922537391671,6.8455504014613195,40.65626931190491,3.245342169868394,6.852260407060385
154,20000,0.8757214791839621,0.8752498725199018,0.0047160666406032,40.70139169692993,3.230090886939016,6.848292785936476,40.87560820579529,3.2317743284925387,6.848337687775395
155,20000,0.8757952848885319,0.8756454365921652,0.0014984829636666142,40.6410436630249,3.2493160478068033,6.869345432620005,40.71982550621033,3.2348488570540463,6.869475460646195
156,20000,0.8755189946413507,0.8756161293322985,-0.0009713469094774219,40.75552725791931,3.2431404041351364,6.859542960904037,40.73357105255127,3.234615516531986,6.850349626044486
157,20000,0.8751998583636221,0.8754406448002992,-0.002407864366770207,40.90152859687805,3.2272791933204115,6.847206217603938,40.77763772010803,3.248639544885687,6.848969527167355
158,20000,0.8753947909941847,0.875777519194222,-0.0038272820003726338,40.81238532066345,3.236754516795783,6.857112992191105,40.684935331344604,3.228977889343974,6.825736149777536
159,20000,0.8756313056294001,0.875833308459437,-0.00202002830036907,40.72989058494568,3.2338777748298533,6.8434862468610715,40.66591739654541,3.226898499380725,6.836504207066948
160,20000,0.8759228928440083,0.8760599819730205,-0.0013708912901222448,40.6407105922699,3.2207916229293514,6.84574144319927,40.579216718673706,3.227848767624103,6.8382107362476745
161,30000,0.8756080369337587,0.8755118555570429,0.0009618137671574267,40.764437437057495,3.2167713876628174,6.850747356478678,40.784740924835205,3.2289738457973254,6.824332857723117
162,20000,0.861011665429268,0.8608436928517923,0.001679725774756946,44.3691623210907,4.419236324327377,6.771251089378334,44.439786434173584,4.416152022649015,6.748729688121784
163,30000,0.876077789591761,0.8758281600867139,0.002496295050470332,40.578288555145264,3.22264503062013,6.857259900803352,40.67645049095154,3.2195314842138103,6.859772259573115
164,20000,0.8611012529673299,0.8608588364334391,0.00242416533890788,44.352827072143555,4.405871217225142,6.800234305547642,44.43118095397949,4.418265969880497,6.745718444340724
165,40000,0.8754585491451026,0.8760489242332361,-0.0059037508813353234,40.790764808654785,3.236016784058316,6.848024294725188,40.57875108718872,3.229828003424049,6.85036855998113
166,20000,0.8478074248689056,0.8479489240394151,-0.001414991705095403,47.55475640296936,5.539644162276742,6.8941221410692854,47.46417164802551,5.56466602402926,6.8815293971847495
167,30000,0.8755568926430319,0.8759089322202454,-0.003520395772134144,40.75782871246338,3.234246474818465,6.838611435966413,40.63441324234009,3.2262251576958523,6.87008292934514
168,20000,0.8611924656196516,0.8608596778938699,0.0033278772578171356,44.295246601104736,4.420476582888487,6.8046730461013665,44.428176164627075,4.417970449857637,6.770926378153386
169,30000,0.8753050503823541,0.8758242376561018,-0.005191872737477787,40.844759941101074,3.239656401530841,6.831064304993457,40.64850997924805,3.2397945435442623,6.8417754034068405
